ST,BT,AD,JS,Annual precipitation,Average annual temp range,Freezing index,Compressive strength,Elastic modulus,Density of concrete,Modulus of rupture,Tensile strength,Age,LC for 100 m length
10.2,4.4,665,3.907692308,206.3000031,10.10000038,118,6670,3900000,141.75,740.4,485.5,10,53.80577428
10.2,4.4,805,3.907692308,175.1000061,9.5,244,6670,3900000,141.75,740.4,485.5,13,57.80839857
10.2,4.4,1303,3.907692308,232.5,9.600000381,328,6670,3900000,141.75,740.4,485.5,15,43.50393698
10.2,4.4,809,3.907692308,144.8000031,9.699999809,455,6670,3900000,141.75,740.4,485.5,18,43.30708677
10.2,4.4,686,3.907692308,258.3999939,9.600000381,274,6670,3900000,141.75,740.4,485.5,21,37.59842517
10.2,4.4,1424,3.907692308,225.8000031,10.80000019,212,6670,3900000,141.75,740.4,485.5,23,40.09186377
10.2,4.4,1787,3.907692308,257.8999939,10.5,168,6670,3900000,141.75,740.4,485.5,25,54.46194351
10.2,4.4,2002,3.907692308,283.6000061,11,155,6670,3900000,141.75,740.4,485.5,26,58.53018235
9.7,4.8,270,3.81,501.2999878,8.300000191,419,7495,3875000,141.75,740.4,647,3,133.2020997
9.7,4.8,432,3.81,519,7.300000191,510,7495,3875000,141.75,740.4,647,6,116.5354321
9.7,4.8,915,3.81,439.3999939,8.100000381,247,7495,3875000,141.75,740.4,647,8,101.3123357
9.7,4.8,981,3.81,324.5,7.099999905,564,7495,3875000,141.75,740.4,647,11,119.5538088
9.7,4.8,648,3.81,499,8.100000381,295,7495,3875000,141.75,740.4,647,14,123.5564312
9.7,4.8,689,3.81,504.2999878,7.900000095,398,7495,3875000,141.75,740.4,647,19,136.2860891
9.7,4.8,800,3.81,276.5,9.399999619,273,7495,3875000,141.75,740.4,647,21,70.34120535
9.7,4.8,844,3.81,535.4000244,7.400000095,353,7495,3875000,141.75,740.4,647,23,67.51968604
9.7,4.8,865,3.81,422.5,7.800000191,398,7495,3875000,141.75,740.4,647,24,74.21259742
8.5,6.1,1060,4.482352941,304.5,9.5,268,1988.615385,3275000,136.2999969,536,459.2272727,10,2.821522435
8.5,6.1,985,4.482352941,378.2000122,9.800000191,175,1988.615385,3275000,136.2999969,536,459.2272727,11,2.230971191
8.5,6.1,884,4.482352941,200.1999969,8.5,339,1988.615385,3275000,136.2999969,536,459.2272727,13,3.805774403
8.5,6.1,926,4.482352941,285.6000061,9.100000381,276,1988.615385,3275000,136.2999969,536,459.2272727,14,3.412073366
8.5,6.1,1021,4.482352941,224.8999939,8.699999809,233,1988.615385,3275000,136.2999969,536,459.2272727,16,4.199475128
8.5,6.1,1041,4.482352941,397,9.899999619,107,1988.615385,3275000,136.2999969,536,459.2272727,17,4.396325334
8.5,6.1,959,4.482352941,231,9.300000191,295,1988.615385,3275000,136.2999969,536,459.2272727,18,10.76115461
8.5,6.1,963,4.482352941,289.2999878,10.10000038,259,1988.615385,3275000,136.2999969,536,459.2272727,19,13.25459368
8.5,6.1,1041,4.482352941,411,10.30000019,229,1988.615385,3275000,136.2999969,536,459.2272727,21,25.0656173
8.5,6.1,1052,4.482352941,387.2000122,9.100000381,370,1988.615385,3275000,136.2999969,536,459.2272727,22,35.8923877
8.6,6.2,868,4.482352941,304.6000061,8.800000191,196,3324.690476,3885000,140.1571459,806.3333333,674,5,1.049868782
8.6,6.2,910,4.482352941,192.3000031,9.5,86,3324.690476,3885000,140.1571459,806.3333333,674,7,2.362204662
8.6,6.2,915,4.482352941,267.7000122,10.39999962,109,3324.690476,3885000,140.1571459,806.3333333,674,8,2.821522435
8.6,6.2,1013,4.482352941,245.1000061,10.10000038,154,3324.690476,3885000,140.1571459,806.3333333,674,9,8.070866267
8.6,6.2,1060,4.482352941,304.5,9.5,268,3324.690476,3885000,140.1571459,806.3333333,674,10,16.79789973
8.6,6.2,985,4.482352941,378.2000122,9.800000191,175,3324.690476,3885000,140.1571459,806.3333333,674,11,22.24409424
8.6,6.2,884,4.482352941,200.1999969,8.5,339,3324.690476,3885000,140.1571459,806.3333333,674,13,31.62729584
8.6,6.2,926,4.482352941,285.6000061,9.100000381,276,3324.690476,3885000,140.1571459,806.3333333,674,14,37.13910786
8.6,6.2,1021,4.482352941,224.8999939,8.699999809,233,3324.690476,3885000,140.1571459,806.3333333,674,16,54.19947532
8.6,6.2,1041,4.482352941,397,9.899999619,107,3324.690476,3885000,140.1571459,806.3333333,674,17,63.71391101
8.6,6.2,959,4.482352941,231,9.300000191,295,3324.690476,3885000,140.1571459,806.3333333,674,18,73.4908149
8.6,6.2,963,4.482352941,289.2999878,10.10000038,259,3324.690476,3885000,140.1571459,806.3333333,674,19,72.70341282
8.6,6.2,1041,4.482352941,411,10.30000019,229,3324.690476,3885000,140.1571459,806.3333333,674,21,88.12335783
8.6,6.2,1052,4.482352941,387.2000122,9.100000381,370,3324.690476,3885000,140.1571459,806.3333333,674,22,93.24147194
11.1,6.1,959,4.482352941,231,9.300000191,295,2609.52381,4275000,142.6999969,643,510.8333333,18,0.262467196
11.1,6.1,963,4.482352941,289.2999878,10.10000038,259,2609.52381,4275000,142.6999969,643,510.8333333,19,1.181102331
11.1,6.1,1041,4.482352941,411,10.30000019,229,2609.52381,4275000,142.6999969,643,510.8333333,21,1.902887202
11.1,6.1,1052,4.482352941,387.2000122,9.100000381,370,2609.52381,4275000,142.6999969,643,510.8333333,22,3.21522316
10.4,5.4,1650,3.463636364,161,13.39999962,62,9410,4700000,141.75,740.4,792,28,0.787401606
10.4,5.4,1808,3.463636364,236.8999939,12.80000019,128,9410,4700000,141.75,740.4,792,29,2.88713917
8,1.5,1038,4.618181818,1483.099976,13,6,8360,5275000,141.75,740.4,917.5,29,7.874015748
8,1.5,1038,4.618181818,1483.099976,13,6,8360,5275000,141.75,740.4,917.5,29,7.874015748
8,1.5,768,4.618181818,2137.800049,12,41,8360,5275000,141.75,740.4,917.5,30,9.842519685
8,1.5,768,4.618181818,2137.800049,12,41,8360,5275000,141.75,740.4,917.5,30,9.842519685
8,1.5,768,4.618181818,2137.800049,12,41,8360,5275000,141.75,740.4,917.5,30,9.842519685
8,1.5,768,4.618181818,2137.800049,12,41,8360,5275000,141.75,740.4,917.5,30,9.842519685
8,1.5,905,4.618181818,1635.599976,12.60000038,33,8360,5275000,141.75,740.4,917.5,32,11.48293963
8,1.5,905,4.618181818,1635.599976,12.60000038,33,8360,5275000,141.75,740.4,917.5,32,11.48293963
8,1.5,905,4.618181818,1635.599976,12.60000038,33,8360,5275000,141.75,740.4,917.5,32,11.48293963
8,1.5,905,4.618181818,1635.599976,12.60000038,33,8360,5275000,141.75,740.4,917.5,32,11.48293963
8,1.5,1013,4.618181818,987.4000244,11.89999962,1,8360,5275000,141.75,740.4,917.5,34,12.53280849
8,1.5,1219,4.618181818,1003,12.19999981,0,8360,5275000,141.75,740.4,917.5,36,16.01049922
9.3,6.6,2052,3.463636364,253.3999939,11.30000019,163,7775,3425000,141.75,740.4,770.5,35,0.524934391
8.5,5.8,719,4.482352941,1065.800049,7.300000191,792,5258.4,5600000,144.1000061,1037.5,551.75,13,0.196850402
8.5,5.8,721,4.482352941,713.2000122,8,584,5258.4,5600000,144.1000061,1037.5,551.75,15,0.393700803
8.5,5.8,716,4.482352941,958.5999756,7.099999905,895,5258.4,5600000,144.1000061,1037.5,551.75,18,0.393700803
8.8,6.7,719,4.482352941,1065.800049,7.300000191,792,5660,4400000,142.8000031,740.4,488.5,13,0.721784793
8.8,6.7,721,4.482352941,713.2000122,8,584,5660,4400000,142.8000031,740.4,488.5,15,1.246719144
8.8,6.7,716,4.482352941,958.5999756,7.099999905,895,5660,4400000,142.8000031,740.4,488.5,18,0.787401606
8.7,8.8,719,4.482352941,1065.800049,7.300000191,792,6935,4300000,142.1999969,740.4,594,13,1.377952693
8.7,8.8,721,4.482352941,713.2000122,8,584,6935,4300000,142.1999969,740.4,594,15,1.246719144
8.7,8.8,716,4.482352941,958.5999756,7.099999905,895,6935,4300000,142.1999969,740.4,594,18,0.393700803
11,4.7,716,5.442857143,958.5999756,7.099999905,895,4120,4500000,139.6999969,620,433,18,0.393700803
11.1,5.3,716,5.08,958.5999756,7.099999905,895,4255,4800000,139.6999969,740.4,450,18,14.1732286
7.1,6,66,4.7625,918.7000122,6.300000191,928,6350,3575000,141.75,740.4,541.5,16,2.952755906
7.1,6,88,4.7625,775.5999756,8.199999809,691,6350,3575000,141.75,740.4,541.5,22,2.952755906
7.1,6,118,4.7625,688.0999756,5.800000191,1215,6350,3575000,141.75,740.4,541.5,31,2.559055181
7.1,6,125,4.7625,774.7000122,7.199999809,917,6350,3575000,141.75,740.4,541.5,34,3.87139108
7.1,6,138,4.7625,1024.900024,8.199999809,761,6350,3575000,141.75,740.4,541.5,39,2.821522376
10,3.8,1160,4.618181818,1102.099976,9.100000381,628,7605,4925000,141.75,740.4,608.5,28,2.69028873
9.2,6.5,956,4.7625,1118.5,7.099999905,936,7940,5025000,141.75,740.4,604.5,20,2.624671916
9.2,6.5,1033,4.7625,891.9000244,8.5,575,7940,5025000,141.75,740.4,604.5,23,2.624671916
9.2,6.5,1160,4.7625,1092.300049,9.399999619,597,7940,5025000,141.75,740.4,604.5,28,2.559055181
10.5,3.3,718,4.7625,957.5,8.800000191,567,6455,4425000,141.75,740.4,510.5,11,3.871391139
10.5,3.3,803,4.7625,742.5,8.199999809,467,6455,4425000,141.75,740.4,510.5,14,3.280839895
10.5,3.3,854,4.7625,975.2999878,8,630,6455,4425000,141.75,740.4,510.5,16,4.002624609
10.5,3.3,956,4.7625,1122.300049,6.800000191,980,6455,4425000,141.75,740.4,510.5,20,4.002624609
9.3,3.6,803,4.7625,752.9000244,8,465,7505,5675000,141.75,740.4,627.5,14,4.855643107
9.3,3.6,854,4.7625,995.0999756,8.399999619,588,7505,5675000,141.75,740.4,627.5,16,4.855643107
9.3,3.6,956,4.7625,1121.900024,7.099999905,930,7505,5675000,141.75,740.4,627.5,20,4.921259843
9.3,3.6,1033,4.7625,895.9000244,8.600000381,569,7505,5675000,141.75,740.4,627.5,23,2.821522435
9.3,3.6,1160,4.7625,1101.400024,9.399999619,594,7505,5675000,141.75,740.4,627.5,28,6.167978752
10.2,8.1,583,5.861538462,1355.199951,25.39999962,0,7575,4525000,141.75,740.4,597,4,5.577427822
10.2,8.1,567,5.861538462,1154,25,0,7575,4525000,141.75,740.4,597,5,5.77427834
10.2,8.1,689,5.861538462,1127.599976,25.79999924,0,7575,4525000,141.75,740.4,597,7,5.643044479
10.2,8.1,710,5.861538462,821.4000244,25.79999924,0,7575,4525000,141.75,740.4,597,8,3.083989376
10.2,8.1,775,5.861538462,1081,25.79999924,0,7575,4525000,141.75,740.4,597,11,7.545931759
10.2,8.1,817,5.861538462,1393.099976,25,0,7575,4525000,141.75,740.4,597,14,5.511811086
10.2,8.1,926,5.861538462,1887.300049,25.70000076,0,7575,4525000,141.75,740.4,597,17,9.514435383
9.8,4.9,321,4.482352941,610,0.300000012,2590,8106.5,4725000,141.75,740.4,601,11,1.049868782
9.8,4.9,340,4.482352941,445.7999878,2.5,1808,8106.5,4725000,141.75,740.4,601,12,0.984251969
9.8,4.9,340,4.482352941,445.7999878,2.5,1808,8106.5,4725000,141.75,740.4,601,12,0.984251969
9.8,4.9,447,4.482352941,824.7999878,3,1798,8106.5,4725000,141.75,740.4,601,15,1.377952693
9,6,455,4.482352941,1171.800049,6.199999809,913,9060,5675000,141.75,740.4,604,18,5.577427685
9,6,489,4.482352941,978.9000244,5.400000095,1062,9060,5675000,141.75,740.4,604,19,5.643044713
9,6,493,4.118918919,954,8.399999619,574,7845,5025000,141.75,740.4,517.5,19,0.393700803
8.4,14.4,767,5.861538462,452.1000061,-2.599999905,1016,6105,4300000,141.75,740.4,482,10,49.27821422
8.4,14.4,767,5.861538462,452.1000061,-2.599999905,1016,6105,4300000,141.75,740.4,482,10,49.27821422
8.4,14.4,723,5.861538462,1071.199951,6.300000191,962,6105,4300000,141.75,740.4,482,11,64.82939629
8.4,14.4,529,5.861538462,1148,5.400000095,1009,6105,4300000,141.75,740.4,482,13,1.312335958
8.4,14.4,529,5.861538462,1148,5.400000095,1009,6105,4300000,141.75,740.4,482,13,1.312335958
8.4,14.4,631,5.861538462,1076.5,6.699999809,765,6105,4300000,141.75,740.4,482,14,8.333333326
8.4,14.4,710,5.861538462,1108.900024,6.300000191,896,6105,4300000,141.75,740.4,482,15,1.049868782
8.4,14.4,954,5.861538462,1175.199951,4.699999809,1128,6105,4300000,141.75,740.4,482,16,1.902887123
8.4,14.4,978,5.861538462,872.9000244,6.099999905,943,6105,4300000,141.75,740.4,482,17,1.049868782
8.7,6.7,880,4.916129032,1164.199951,4.599999905,1158,9055,4575000,141.75,740.4,561,16,0.590551165
8.7,6.7,820,4.916129032,1277,4.400000095,1375,9055,4575000,141.75,740.4,561,19,0.656167979
8.7,6.7,887,4.916129032,1390.300049,5.400000095,1159,9055,4575000,141.75,740.4,561,21,1.771653575
8.9,5.9,347,5.08,1071.199951,6.300000191,962,7885,3925000,141.75,740.4,567.5,20,4.921259843
8.9,5.9,450,5.08,776.2999878,7.300000191,656,7885,3925000,141.75,740.4,567.5,23,8.267716316
8.9,5.9,405,5.08,712.2000122,7.099999905,807,7885,3925000,141.75,740.4,567.5,26,18.96325434
8.9,5.9,573,5.08,1118.199951,5.199999809,1215,7885,3925000,141.75,740.4,567.5,28,25.32808361
8.9,5.9,620,5.08,1061.599976,6.199999809,1012,7885,3925000,141.75,740.4,567.5,30,38.64829434
